user_id,event_timestamp,age,tenure_months,monthly_spend,num_logins_last_30d,num_support_tickets,churn
8336,2026-03-01 10:00:00,54,1,89.93,16,3,0
8337,2026-03-01 10:00:00,59,42,166.0,17,3,0
8338,2026-03-01 10:00:00,37,19,108.16,17,0,0
8339,2026-03-01 10:00:00,21,33,145.91,13,2,0
8340,2026-03-01 10:00:00,41,34,146.04,18,1,0
8341,2026-03-01 10:00:00,28,16,48.35,15,2,1
8342,2026-03-01 10:00:00,60,44,134.51,16,2,0
8343,2026-03-01 10:00:00,39,40,59.06,18,4,1
8344,2026-03-01 10:00:00,66,55,134.56,18,1,0
8345,2026-03-01 10:00:00,64,18,121.11,16,2,0
8346,2026-03-01 10:00:00,44,34,64.36,19,0,0
8347,2026-03-01 10:00:00,53,25,85.83,13,7,1
8348,2026-03-01 10:00:00,69,45,205.68,17,2,0
8349,2026-03-01 10:00:00,46,6,134.28,14,5,1
8350,2026-03-01 10:00:00,28,21,171.95,17,3,0
8351,2026-03-01 10:00:00,48,58,101.33,19,1,0
8352,2026-03-01 10:00:00,19,6,111.84,21,2,0
8353,2026-03-01 10:00:00,33,32,94.05,13,4,1
8354,2026-03-01 10:00:00,35,41,119.96,18,2,0
8355,2026-03-01 10:00:00,29,48,69.85,20,1,0
8356,2026-03-01 10:00:00,56,43,150.29,15,3,0
8357,2026-03-01 10:00:00,30,39,141.35,19,3,1
8358,2026-03-01 10:00:00,47,31,111.92,17,1,0
8359,2026-03-01 10:00:00,35,42,110.54,18,4,1
8360,2026-03-01 10:00:00,22,10,116.53,23,4,0
8361,2026-03-01 10:00:00,47,30,113.65,18,5,0
8362,2026-03-01 10:00:00,54,57,155.83,17,4,1
8363,2026-03-01 10:00:00,20,52,192.36,23,2,0
8364,2026-03-01 10:00:00,18,18,94.89,21,4,0
8365,2026-03-01 10:00:00,52,24,180.77,23,4,0
8366,2026-03-01 10:00:00,25,52,113.1,24,1,0
8367,2026-03-01 10:00:00,25,9,47.03,22,3,0
8368,2026-03-01 10:00:00,53,31,147.04,13,3,0
8369,2026-03-01 10:00:00,28,15,91.75,22,1,0
8370,2026-03-01 10:00:00,27,4,129.51,23,2,0
8371,2026-03-01 10:00:00,34,40,34.58,22,3,1
8372,2026-03-01 10:00:00,53,9,115.79,22,2,0
8373,2026-03-01 10:00:00,58,45,186.85,23,1,0
8374,2026-03-01 10:00:00,47,9,82.59,17,1,0
8375,2026-03-01 10:00:00,30,26,129.13,26,3,0
8376,2026-03-01 10:00:00,27,4,138.27,20,1,1
8377,2026-03-01 10:00:00,62,17,106.29,19,1,0
8378,2026-03-01 10:00:00,57,16,149.75,20,4,0
8379,2026-03-01 10:00:00,20,15,138.3,19,2,0
8380,2026-03-01 10:00:00,49,35,87.12,17,3,0
8381,2026-03-01 10:00:00,35,57,67.45,17,1,0
8382,2026-03-01 10:00:00,53,52,85.83,13,3,0
8383,2026-03-01 10:00:00,53,5,76.93,24,0,0
8384,2026-03-01 10:00:00,36,55,131.18,20,3,0
8385,2026-03-01 10:00:00,49,5,159.71,17,2,1
8386,2026-03-01 10:00:00,53,20,129.86,18,1,0
8387,2026-03-01 10:00:00,21,15,124.3,24,1,0
8388,2026-03-01 10:00:00,22,18,198.85,24,1,1
8389,2026-03-01 10:00:00,66,47,39.82,20,2,0
8390,2026-03-01 10:00:00,62,2,114.07,15,2,0
8391,2026-03-01 10:00:00,63,29,160.99,22,3,0
8392,2026-03-01 10:00:00,49,13,117.26,20,2,0
8393,2026-03-01 10:00:00,24,4,122.03,20,3,1
8394,2026-03-01 10:00:00,25,42,93.94,23,2,0
8395,2026-03-01 10:00:00,20,45,157.13,19,2,0
8396,2026-03-01 10:00:00,69,10,101.55,27,2,0
8397,2026-03-01 10:00:00,49,31,159.95,20,2,0
8398,2026-03-01 10:00:00,53,41,181.05,17,4,1
8399,2026-03-01 10:00:00,51,8,104.83,12,1,0
8400,2026-03-01 10:00:00,55,3,94.41,16,2,0
8401,2026-03-01 10:00:00,50,48,85.59,28,2,0
8402,2026-03-01 10:00:00,41,46,146.02,19,1,0
8403,2026-03-01 10:00:00,37,9,143.85,16,0,0
8404,2026-03-01 10:00:00,28,30,131.86,20,1,0
8405,2026-03-01 10:00:00,56,53,105.56,19,7,0
8406,2026-03-01 10:00:00,19,11,146.36,17,1,0
8407,2026-03-01 10:00:00,64,35,167.58,20,0,0
8408,2026-03-01 10:00:00,18,37,20.0,13,3,0
8409,2026-03-01 10:00:00,63,42,190.75,20,3,0
8410,2026-03-01 10:00:00,24,13,70.89,25,0,0
8411,2026-03-01 10:00:00,31,36,140.35,24,2,0
8412,2026-03-01 10:00:00,20,56,154.77,23,0,0
8413,2026-03-01 10:00:00,33,13,127.68,27,4,0
8414,2026-03-01 10:00:00,66,12,115.21,11,2,0
8415,2026-03-01 10:00:00,48,37,89.03,18,0,0
8416,2026-03-01 10:00:00,33,10,136.57,15,3,0
8417,2026-03-01 10:00:00,19,56,146.8,19,2,0
8418,2026-03-01 10:00:00,38,9,127.88,29,1,0
8419,2026-03-01 10:00:00,51,52,49.98,22,3,0
8420,2026-03-01 10:00:00,65,7,147.15,23,2,0
8421,2026-03-01 10:00:00,27,2,114.26,18,2,0
8422,2026-03-01 10:00:00,26,54,116.61,29,0,0
8423,2026-03-01 10:00:00,31,56,125.68,19,3,0
8424,2026-03-01 10:00:00,33,23,116.6,26,2,0
8425,2026-03-01 10:00:00,46,39,60.88,19,5,1
8426,2026-03-01 10:00:00,36,40,102.36,19,0,1
8427,2026-03-01 10:00:00,39,39,127.3,14,1,0
8428,2026-03-01 10:00:00,67,21,89.82,10,1,1
8429,2026-03-01 10:00:00,41,23,160.5,15,1,0
8430,2026-03-01 10:00:00,34,29,174.42,12,0,0
8431,2026-03-01 10:00:00,67,14,184.43,23,1,0
8432,2026-03-01 10:00:00,55,26,175.9,13,3,0
8433,2026-03-01 10:00:00,26,51,60.31,16,1,1
8434,2026-03-01 10:00:00,67,5,122.7,22,0,0
8435,2026-03-01 10:00:00,47,55,156.1,17,2,0
8436,2026-03-01 10:00:00,44,31,129.83,17,1,0
8437,2026-03-01 10:00:00,54,25,186.09,21,1,0
8438,2026-03-01 10:00:00,69,31,42.96,21,2,0
8439,2026-03-01 10:00:00,63,50,147.33,20,0,0
8440,2026-03-01 10:00:00,28,20,73.36,19,3,0
8441,2026-03-01 10:00:00,23,44,132.79,17,2,0
8442,2026-03-01 10:00:00,39,55,20.0,20,0,0
8443,2026-03-01 10:00:00,43,17,143.57,22,2,0
8444,2026-03-01 10:00:00,68,45,203.36,24,2,0
8445,2026-03-01 10:00:00,32,2,138.73,24,5,0
8446,2026-03-01 10:00:00,57,25,141.6,26,0,0
8447,2026-03-01 10:00:00,32,13,104.42,26,1,0
8448,2026-03-01 10:00:00,61,58,159.44,13,0,0
8449,2026-03-01 10:00:00,66,39,144.36,22,0,0
8450,2026-03-01 10:00:00,27,28,114.89,20,1,0
8451,2026-03-01 10:00:00,23,42,110.64,21,4,0
8452,2026-03-01 10:00:00,66,55,153.97,23,1,0
8453,2026-03-01 10:00:00,55,6,111.27,25,3,0
8454,2026-03-01 10:00:00,43,3,176.1,20,2,0
8455,2026-03-01 10:00:00,34,58,106.53,22,0,0
8456,2026-03-01 10:00:00,22,35,118.03,22,0,0
8457,2026-03-01 10:00:00,60,18,143.3,19,4,1
8458,2026-03-01 10:00:00,19,11,142.22,25,2,0
8459,2026-03-01 10:00:00,43,54,122.27,14,0,0
8460,2026-03-01 10:00:00,69,20,117.28,5,6,1
8461,2026-03-01 10:00:00,34,5,175.63,16,1,0
8462,2026-03-01 10:00:00,58,19,60.62,27,2,0
8463,2026-03-01 10:00:00,32,22,172.23,21,7,0
8464,2026-03-01 10:00:00,43,59,42.63,11,2,0
8465,2026-03-01 10:00:00,58,19,141.22,23,3,0
8466,2026-03-01 10:00:00,41,47,108.18,25,3,0
8467,2026-03-01 10:00:00,56,16,93.42,13,2,0
8468,2026-03-01 10:00:00,68,24,210.81,10,2,0
8469,2026-03-01 10:00:00,44,41,81.68,19,3,0
8470,2026-03-01 10:00:00,69,4,78.0,22,2,1
8471,2026-03-01 10:00:00,55,15,89.39,24,3,0
8472,2026-03-01 10:00:00,30,25,186.67,17,2,0
8473,2026-03-01 10:00:00,25,44,130.25,18,1,0
8474,2026-03-01 10:00:00,29,55,121.36,22,0,0
8475,2026-03-01 10:00:00,46,35,86.67,27,1,0
8476,2026-03-01 10:00:00,36,55,52.22,25,1,1
8477,2026-03-01 10:00:00,57,14,95.51,22,3,0
8478,2026-03-01 10:00:00,22,49,109.35,22,3,0
8479,2026-03-01 10:00:00,53,19,108.58,19,4,0
8480,2026-03-01 10:00:00,39,38,122.72,26,2,0
8481,2026-03-01 10:00:00,50,36,135.24,15,1,0
8482,2026-03-01 10:00:00,50,7,80.84,22,1,0
8483,2026-03-01 10:00:00,26,30,128.77,11,3,0
8484,2026-03-01 10:00:00,47,19,92.76,25,0,0
8485,2026-03-01 10:00:00,27,49,110.89,18,2,1
8486,2026-03-01 10:00:00,42,25,180.28,14,2,0
8487,2026-03-01 10:00:00,38,16,64.61,17,2,0
8488,2026-03-01 10:00:00,40,47,172.47,19,1,0
8489,2026-03-01 10:00:00,51,54,164.0,12,2,0
8490,2026-03-01 10:00:00,36,40,55.66,23,2,0
8491,2026-03-01 10:00:00,27,51,89.16,19,2,0
8492,2026-03-01 10:00:00,23,8,99.95,21,3,0
8493,2026-03-01 10:00:00,63,18,72.97,25,2,0
8494,2026-03-01 10:00:00,38,28,135.82,28,0,0
8495,2026-03-01 10:00:00,48,16,94.14,22,1,0
8496,2026-03-01 10:00:00,44,52,47.4,15,4,0
8497,2026-03-01 10:00:00,39,19,115.34,20,2,0
8498,2026-03-01 10:00:00,34,42,109.77,21,5,1
8499,2026-03-01 10:00:00,22,17,105.03,20,2,0
8500,2026-03-01 10:00:00,36,45,61.54,11,4,1
8501,2026-03-01 10:00:00,38,13,143.23,18,0,0
8502,2026-03-01 10:00:00,18,7,85.97,22,3,0
8503,2026-03-01 10:00:00,32,27,122.04,16,4,1
8504,2026-03-01 10:00:00,28,10,159.38,19,1,0
8505,2026-03-01 10:00:00,40,34,97.99,25,1,0
8506,2026-03-01 10:00:00,63,36,181.95,19,3,0
8507,2026-03-01 10:00:00,69,25,83.76,20,3,0
8508,2026-03-01 10:00:00,56,6,212.74,16,2,0
8509,2026-03-01 10:00:00,44,24,87.89,22,3,0
8510,2026-03-01 10:00:00,34,18,102.01,12,3,0
8511,2026-03-01 10:00:00,37,23,146.38,16,2,0
8512,2026-03-01 10:00:00,52,6,105.57,17,3,0
8513,2026-03-01 10:00:00,64,29,144.09,21,4,1
8514,2026-03-01 10:00:00,33,25,107.28,32,1,1
8515,2026-03-01 10:00:00,30,55,126.34,17,2,0
8516,2026-03-01 10:00:00,29,17,113.98,25,1,0
8517,2026-03-01 10:00:00,30,46,155.08,16,2,0
8518,2026-03-01 10:00:00,36,24,68.49,15,2,0
8519,2026-03-01 10:00:00,56,11,111.28,19,1,0
8520,2026-03-01 10:00:00,64,26,125.2,20,4,0
8521,2026-03-01 10:00:00,59,51,154.96,19,3,0
8522,2026-03-01 10:00:00,65,34,62.6,19,2,0
8523,2026-03-01 10:00:00,60,28,156.63,30,2,0
8524,2026-03-01 10:00:00,48,3,129.51,16,0,0
8525,2026-03-01 10:00:00,60,11,74.18,18,1,0
8526,2026-03-01 10:00:00,46,38,143.13,11,3,0
8527,2026-03-01 10:00:00,22,14,100.83,13,4,1
8528,2026-03-01 10:00:00,44,51,204.58,22,4,0
8529,2026-03-01 10:00:00,58,26,112.36,26,7,0
8530,2026-03-01 10:00:00,27,48,174.44,17,1,0
8531,2026-03-01 10:00:00,59,21,182.65,22,0,0
8532,2026-03-01 10:00:00,47,54,89.44,22,2,0
8533,2026-03-01 10:00:00,40,56,132.38,22,1,0
8534,2026-03-01 10:00:00,56,39,196.03,19,1,1
8535,2026-03-01 10:00:00,59,30,196.88,18,5,0
8536,2026-03-01 10:00:00,48,59,90.31,18,2,0
8537,2026-03-01 10:00:00,43,8,166.99,19,0,0
8538,2026-03-01 10:00:00,27,51,128.28,19,2,0
8539,2026-03-01 10:00:00,63,20,84.86,25,4,1
8540,2026-03-01 10:00:00,20,48,84.92,17,1,0
8541,2026-03-01 10:00:00,25,32,162.89,28,1,0
8542,2026-03-01 10:00:00,18,22,174.82,26,1,0
8543,2026-03-01 10:00:00,25,59,180.17,16,1,0
8544,2026-03-01 10:00:00,68,7,125.67,27,0,0
8545,2026-03-01 10:00:00,68,9,116.06,11,2,0
8546,2026-03-01 10:00:00,50,45,135.72,17,1,0
8547,2026-03-01 10:00:00,40,1,67.67,20,1,0
8548,2026-03-01 10:00:00,23,29,121.0,21,2,0
8549,2026-03-01 10:00:00,34,8,184.66,13,3,0
8550,2026-03-01 10:00:00,50,56,124.53,28,1,0
8551,2026-03-01 10:00:00,32,54,160.39,25,1,0
8552,2026-03-01 10:00:00,49,4,143.38,21,3,0
8553,2026-03-01 10:00:00,23,35,64.56,20,2,0
8554,2026-03-01 10:00:00,34,59,148.09,22,4,1
8555,2026-03-01 10:00:00,45,3,145.18,18,0,0
8556,2026-03-01 10:00:00,56,54,131.22,22,2,0
8557,2026-03-01 10:00:00,20,45,127.44,16,5,0
8558,2026-03-01 10:00:00,50,40,135.08,13,0,0
8559,2026-03-01 10:00:00,43,7,91.57,21,1,0
8560,2026-03-01 10:00:00,38,27,92.21,22,2,0
8561,2026-03-01 10:00:00,41,1,74.33,15,1,1
8562,2026-03-01 10:00:00,47,27,100.04,27,0,0
8563,2026-03-01 10:00:00,61,16,90.25,16,4,0
8564,2026-03-01 10:00:00,64,38,91.71,21,1,0
8565,2026-03-01 10:00:00,44,7,122.74,23,0,0
8566,2026-03-01 10:00:00,21,44,82.31,18,2,0
8567,2026-03-01 10:00:00,61,23,193.83,20,4,1
8568,2026-03-01 10:00:00,35,41,76.16,13,4,0
8569,2026-03-01 10:00:00,52,59,119.48,15,2,0
8570,2026-03-01 10:00:00,44,11,155.23,25,3,0
8571,2026-03-01 10:00:00,24,42,132.7,21,5,1
8572,2026-03-01 10:00:00,41,53,106.98,21,1,0
8573,2026-03-01 10:00:00,31,33,130.93,33,2,0
8574,2026-03-01 10:00:00,62,50,166.21,16,2,0
8575,2026-03-01 10:00:00,60,36,122.73,22,3,0
8576,2026-03-01 10:00:00,58,37,121.85,13,3,0
8577,2026-03-01 10:00:00,45,41,201.92,15,5,0
8578,2026-03-01 10:00:00,41,59,214.3,30,4,1
8579,2026-03-01 10:00:00,62,17,123.93,23,1,0
8580,2026-03-01 10:00:00,24,35,155.97,24,1,0
8581,2026-03-01 10:00:00,56,48,136.79,16,4,1
8582,2026-03-01 10:00:00,49,5,136.17,21,1,0
8583,2026-03-01 10:00:00,60,48,139.9,15,2,0
8584,2026-03-01 10:00:00,27,32,148.91,17,3,0
8585,2026-03-01 10:00:00,64,3,75.21,27,0,0
8586,2026-03-01 10:00:00,30,52,104.7,23,2,0
8587,2026-03-01 10:00:00,39,47,93.39,18,3,0
8588,2026-03-01 10:00:00,56,35,109.68,18,2,0
8589,2026-03-01 10:00:00,60,52,134.89,14,1,0
8590,2026-03-01 10:00:00,51,14,140.58,20,3,0
8591,2026-03-01 10:00:00,55,48,90.73,23,3,1
8592,2026-03-01 10:00:00,56,31,94.39,25,5,1
8593,2026-03-01 10:00:00,54,31,99.94,18,2,0
8594,2026-03-01 10:00:00,41,17,59.23,21,0,0
8595,2026-03-01 10:00:00,53,24,85.95,25,3,0
8596,2026-03-01 10:00:00,56,52,119.08,25,1,0
8597,2026-03-01 10:00:00,31,23,111.26,20,1,0
8598,2026-03-01 10:00:00,20,18,95.45,27,5,0
8599,2026-03-01 10:00:00,19,50,178.2,17,1,0
8600,2026-03-01 10:00:00,63,54,161.43,22,4,1
8601,2026-03-01 10:00:00,48,14,129.78,12,0,0
8602,2026-03-01 10:00:00,63,50,200.31,23,2,1
8603,2026-03-01 10:00:00,26,15,20.0,20,1,0
8604,2026-03-01 10:00:00,25,15,74.16,24,2,0
8605,2026-03-01 10:00:00,53,6,37.94,13,3,0
8606,2026-03-01 10:00:00,31,27,140.84,23,2,0
8607,2026-03-01 10:00:00,68,15,121.7,18,4,0
8608,2026-03-01 10:00:00,57,50,157.94,29,1,0
8609,2026-03-01 10:00:00,59,36,72.2,12,1,0
8610,2026-03-01 10:00:00,32,55,144.8,16,2,0
8611,2026-03-01 10:00:00,24,8,129.78,20,1,0
8612,2026-03-01 10:00:00,49,15,114.71,22,1,0
8613,2026-03-01 10:00:00,18,3,113.84,28,1,0
8614,2026-03-01 10:00:00,53,47,102.68,16,3,0
8615,2026-03-01 10:00:00,21,13,36.12,20,2,0
8616,2026-03-01 10:00:00,57,41,117.83,23,2,0
8617,2026-03-01 10:00:00,25,34,143.93,23,0,0
8618,2026-03-01 10:00:00,64,24,224.21,23,0,0
8619,2026-03-01 10:00:00,36,40,177.31,22,2,0
8620,2026-03-01 10:00:00,37,32,104.08,24,2,0
8621,2026-03-01 10:00:00,30,32,154.62,25,3,0
8622,2026-03-01 10:00:00,56,30,173.45,20,4,1
8623,2026-03-01 10:00:00,31,52,177.27,16,0,0
8624,2026-03-01 10:00:00,68,49,118.33,21,4,0
8625,2026-03-01 10:00:00,21,13,104.54,21,2,0
8626,2026-03-01 10:00:00,57,1,138.38,19,1,0
8627,2026-03-01 10:00:00,65,34,93.76,33,0,0
8628,2026-03-01 10:00:00,21,15,114.71,21,2,0
8629,2026-03-01 10:00:00,43,44,115.89,20,0,0
8630,2026-03-01 10:00:00,45,14,97.72,22,1,0
8631,2026-03-01 10:00:00,62,57,161.33,24,0,0
8632,2026-03-01 10:00:00,34,29,96.6,25,1,0
8633,2026-03-01 10:00:00,65,34,155.42,22,5,0
8634,2026-03-01 10:00:00,58,18,91.35,22,2,0
8635,2026-03-01 10:00:00,53,54,139.99,17,3,0
8636,2026-03-01 10:00:00,26,7,46.46,30,0,0
8637,2026-03-01 10:00:00,57,29,111.56,17,3,0
8638,2026-03-01 10:00:00,36,55,128.9,19,3,0
8639,2026-03-01 10:00:00,34,31,172.06,27,2,0
8640,2026-03-01 10:00:00,25,25,85.14,17,2,0
8641,2026-03-01 10:00:00,49,38,108.3,18,1,0
8642,2026-03-01 10:00:00,27,14,135.86,22,1,0
8643,2026-03-01 10:00:00,18,8,163.91,21,2,0
8644,2026-03-01 10:00:00,49,27,123.58,16,3,0
8645,2026-03-01 10:00:00,63,54,105.73,24,2,0
8646,2026-03-01 10:00:00,58,2,100.72,24,5,1
8647,2026-03-01 10:00:00,29,17,65.7,13,3,0
8648,2026-03-01 10:00:00,43,37,81.52,20,3,0
8649,2026-03-01 10:00:00,41,14,178.71,22,0,1
8650,2026-03-01 10:00:00,68,25,81.96,16,0,0
8651,2026-03-01 10:00:00,49,56,144.61,14,4,0
8652,2026-03-01 10:00:00,37,30,64.29,23,1,1
8653,2026-03-01 10:00:00,44,29,61.89,25,1,0
8654,2026-03-01 10:00:00,21,20,141.41,17,0,0
8655,2026-03-01 10:00:00,54,21,113.79,23,6,0
8656,2026-03-01 10:00:00,47,53,109.53,20,4,0
8657,2026-03-01 10:00:00,31,22,69.23,12,2,0
8658,2026-03-01 10:00:00,27,35,151.0,20,0,0
8659,2026-03-01 10:00:00,63,37,115.7,17,1,0
8660,2026-03-01 10:00:00,25,16,139.61,22,0,0
8661,2026-03-01 10:00:00,27,50,109.2,23,3,0
8662,2026-03-01 10:00:00,67,58,148.35,26,1,0
8663,2026-03-01 10:00:00,50,49,148.12,13,1,0
8664,2026-03-01 10:00:00,50,43,168.01,20,0,0
8665,2026-03-01 10:00:00,41,17,90.73,19,4,1
8666,2026-03-01 10:00:00,23,16,113.29,22,1,0
8667,2026-03-01 10:00:00,25,58,93.22,23,0,0
8668,2026-03-01 10:00:00,58,55,127.23,22,0,0
8669,2026-03-01 10:00:00,38,2,116.69,22,4,0
8670,2026-03-01 10:00:00,56,4,141.35,18,0,0
8671,2026-03-01 10:00:00,66,21,82.54,24,1,0
8672,2026-03-01 10:00:00,43,39,93.17,21,1,0
8673,2026-03-01 10:00:00,25,34,128.16,22,6,0
8674,2026-03-01 10:00:00,33,30,103.32,23,2,0
8675,2026-03-01 10:00:00,25,6,119.17,20,2,0
8676,2026-03-01 10:00:00,19,17,129.93,22,1,0
8677,2026-03-01 10:00:00,19,39,114.28,16,2,0
8678,2026-03-01 10:00:00,29,25,195.27,20,1,0
8679,2026-03-01 10:00:00,55,5,51.21,23,1,0
8680,2026-03-01 10:00:00,66,5,72.25,18,0,1
8681,2026-03-01 10:00:00,41,20,130.37,21,1,0
8682,2026-03-01 10:00:00,25,16,135.72,13,0,0
8683,2026-03-01 10:00:00,42,51,72.08,30,0,0
8684,2026-03-01 10:00:00,57,41,97.33,34,1,0
8685,2026-03-01 10:00:00,59,37,127.03,17,1,0
8686,2026-03-01 10:00:00,57,40,158.06,24,1,0
8687,2026-03-01 10:00:00,21,9,129.75,16,6,1
8688,2026-03-01 10:00:00,66,5,106.26,19,2,0
8689,2026-03-01 10:00:00,53,42,81.81,24,4,0
8690,2026-03-01 10:00:00,39,57,52.85,15,1,0
8691,2026-03-01 10:00:00,67,2,22.75,18,1,1
8692,2026-03-01 10:00:00,48,9,86.13,27,3,0
8693,2026-03-01 10:00:00,59,43,20.0,20,3,0
8694,2026-03-01 10:00:00,63,36,115.47,31,1,0
8695,2026-03-01 10:00:00,63,22,163.88,14,5,1
8696,2026-03-01 10:00:00,47,22,154.13,25,1,0
8697,2026-03-01 10:00:00,35,22,84.51,14,1,0
8698,2026-03-01 10:00:00,68,34,77.2,26,0,0
8699,2026-03-01 10:00:00,48,55,174.5,23,1,0
8700,2026-03-01 10:00:00,50,29,110.14,18,3,0
8701,2026-03-01 10:00:00,58,38,112.03,15,2,0
8702,2026-03-01 10:00:00,38,59,101.8,22,2,0
8703,2026-03-01 10:00:00,65,46,119.42,17,0,0
8704,2026-03-01 10:00:00,38,33,88.57,27,3,0
8705,2026-03-01 10:00:00,29,18,118.61,24,2,0
8706,2026-03-01 10:00:00,20,7,98.67,16,1,0
8707,2026-03-01 10:00:00,27,1,82.49,21,1,0
8708,2026-03-01 10:00:00,25,33,112.22,21,2,0
8709,2026-03-01 10:00:00,34,1,177.82,20,6,1
8710,2026-03-01 10:00:00,64,24,82.1,19,1,0
8711,2026-03-01 10:00:00,60,4,73.04,22,2,1
8712,2026-03-01 10:00:00,47,4,62.84,20,0,0
8713,2026-03-01 10:00:00,56,18,103.04,18,2,1
8714,2026-03-01 10:00:00,20,27,164.92,22,3,0
8715,2026-03-01 10:00:00,31,43,105.94,19,4,1
8716,2026-03-01 10:00:00,33,59,236.82,20,2,0
8717,2026-03-01 10:00:00,35,32,92.78,23,6,1
8718,2026-03-01 10:00:00,22,33,91.31,15,1,0
8719,2026-03-01 10:00:00,29,28,20.0,22,1,0
8720,2026-03-01 10:00:00,55,42,119.19,16,4,1
8721,2026-03-01 10:00:00,32,41,165.97,21,1,0
8722,2026-03-01 10:00:00,51,55,107.18,22,2,0
8723,2026-03-01 10:00:00,29,36,128.72,16,1,0
8724,2026-03-01 10:00:00,53,6,126.44,13,2,0
8725,2026-03-01 10:00:00,32,16,66.89,21,1,0
8726,2026-03-01 10:00:00,55,34,156.34,18,2,0
8727,2026-03-01 10:00:00,57,23,20.0,14,1,0
8728,2026-03-01 10:00:00,20,50,163.66,28,6,0
8729,2026-03-01 10:00:00,60,42,116.93,23,2,1
8730,2026-03-01 10:00:00,47,24,118.67,16,2,1
8731,2026-03-01 10:00:00,69,56,80.71,11,1,0
8732,2026-03-01 10:00:00,54,49,118.85,19,2,0
8733,2026-03-01 10:00:00,30,13,127.08,19,7,0
8734,2026-03-01 10:00:00,60,56,78.35,22,1,0
8735,2026-03-01 10:00:00,21,18,85.77,18,1,0
8736,2026-03-01 10:00:00,65,54,78.81,23,4,0
8737,2026-03-01 10:00:00,39,13,189.71,24,1,0
8738,2026-03-01 10:00:00,60,49,80.22,15,0,0
8739,2026-03-01 10:00:00,19,37,166.0,16,5,1
8740,2026-03-01 10:00:00,26,43,146.95,28,2,0
8741,2026-03-01 10:00:00,66,39,177.4,16,1,0
8742,2026-03-01 10:00:00,53,42,127.78,21,2,0
8743,2026-03-01 10:00:00,68,17,138.74,12,1,0
8744,2026-03-01 10:00:00,54,15,75.35,13,4,0
8745,2026-03-01 10:00:00,49,18,134.72,20,3,0
8746,2026-03-01 10:00:00,55,23,177.72,19,1,0
8747,2026-03-01 10:00:00,40,54,92.16,21,5,0
8748,2026-03-01 10:00:00,35,51,137.39,16,2,0
8749,2026-03-01 10:00:00,55,30,166.04,21,2,0
8750,2026-03-01 10:00:00,20,58,112.53,18,1,0
8751,2026-03-01 10:00:00,56,34,146.35,25,1,0
8752,2026-03-01 10:00:00,45,58,107.97,19,0,0
8753,2026-03-01 10:00:00,35,4,105.57,27,0,0
8754,2026-03-01 10:00:00,46,3,79.36,16,1,0
8755,2026-03-01 10:00:00,28,7,181.01,18,1,0
8756,2026-03-01 10:00:00,48,56,134.61,18,2,0
8757,2026-03-01 10:00:00,67,18,91.03,25,0,0
8758,2026-03-01 10:00:00,59,42,127.04,28,3,0
8759,2026-03-01 10:00:00,36,7,127.41,26,0,0
8760,2026-03-01 10:00:00,68,40,93.12,16,2,0
8761,2026-03-01 10:00:00,30,6,139.77,13,1,0
8762,2026-03-01 10:00:00,46,22,129.37,19,0,1
8763,2026-03-01 10:00:00,60,58,118.81,23,3,0
8764,2026-03-01 10:00:00,48,1,143.65,26,0,0
8765,2026-03-01 10:00:00,50,4,168.61,28,1,1
8766,2026-03-01 10:00:00,65,46,145.15,19,4,0
8767,2026-03-01 10:00:00,43,49,125.2,18,2,0
8768,2026-03-01 10:00:00,20,52,59.86,23,2,0
8769,2026-03-01 10:00:00,44,50,123.94,20,0,0
8770,2026-03-01 10:00:00,34,43,57.11,21,6,1
8771,2026-03-01 10:00:00,51,29,163.94,24,2,0
8772,2026-03-01 10:00:00,27,21,149.19,18,2,0
8773,2026-03-01 10:00:00,43,26,106.64,17,2,0
8774,2026-03-01 10:00:00,54,14,153.24,12,2,0
8775,2026-03-01 10:00:00,49,9,79.22,18,2,0
8776,2026-03-01 10:00:00,23,59,76.86,15,4,1
8777,2026-03-01 10:00:00,43,47,130.68,11,2,0
8778,2026-03-01 10:00:00,58,12,93.28,21,1,0
8779,2026-03-01 10:00:00,34,42,112.78,25,2,0
8780,2026-03-01 10:00:00,40,51,182.6,14,0,0
8781,2026-03-01 10:00:00,57,56,174.87,9,3,0
8782,2026-03-01 10:00:00,62,51,103.3,20,4,1
8783,2026-03-01 10:00:00,49,6,93.62,24,1,0
8784,2026-03-01 10:00:00,49,20,22.36,21,3,0
8785,2026-03-01 10:00:00,60,24,229.72,16,1,0
8786,2026-03-01 10:00:00,55,27,20.0,23,0,0
8787,2026-03-01 10:00:00,46,38,122.67,20,0,0
8788,2026-03-01 10:00:00,21,8,82.19,14,1,0
8789,2026-03-01 10:00:00,28,1,153.16,18,1,0
8790,2026-03-01 10:00:00,68,54,110.63,13,1,0
8791,2026-03-01 10:00:00,41,49,120.42,23,4,1
8792,2026-03-01 10:00:00,42,49,107.41,27,1,0
8793,2026-03-01 10:00:00,26,24,107.85,20,2,0
8794,2026-03-01 10:00:00,48,47,134.5,17,2,0
8795,2026-03-01 10:00:00,47,7,105.67,16,0,0
8796,2026-03-01 10:00:00,34,19,134.85,18,1,0
8797,2026-03-01 10:00:00,27,22,145.08,16,2,0
8798,2026-03-01 10:00:00,36,57,77.67,26,1,0
8799,2026-03-01 10:00:00,55,55,182.99,20,0,0
8800,2026-03-01 10:00:00,50,35,113.36,19,3,0
