user_id,event_timestamp,age,tenure_months,monthly_spend,num_logins_last_30d,num_support_tickets,churn
871,2026-02-27 10:26:16.827297,19,29,16.31,21,0,0
872,2026-02-18 10:26:16.827297,32,53,67.75,33,8,1
873,2026-02-11 10:26:16.827297,28,8,134.1,44,8,1
874,2026-02-08 10:26:16.827297,25,15,188.28,40,7,1
875,2026-02-16 10:26:16.827297,43,27,175.53,28,7,1
876,2026-02-07 10:26:16.827297,22,46,155.55,3,0,0
877,2026-02-19 10:26:16.827297,23,50,159.8,4,7,1
878,2026-02-07 10:26:16.827297,43,52,136.35,10,9,1
879,2026-02-03 10:26:16.827297,21,7,59.45,20,2,0
880,2026-02-10 10:26:16.827297,36,3,182.37,34,6,1
881,2026-02-10 10:26:16.827297,37,29,137.44,11,0,0
882,2026-02-07 10:26:16.827297,50,44,116.48,25,0,0
883,2026-02-12 10:26:16.827297,37,53,31.09,18,9,1
884,2026-02-10 10:26:16.827297,29,24,94.94,44,4,0
885,2026-02-28 10:26:16.827297,18,58,97.47,6,4,0
886,2026-02-21 10:26:16.827297,43,3,174.27,46,7,1
887,2026-02-15 10:26:16.827297,31,20,113.86,6,6,1
888,2026-02-25 10:26:16.827297,55,46,82.28,25,7,1
889,2026-02-18 10:26:16.827297,54,15,195.59,39,5,0
890,2026-02-06 10:26:16.827297,28,25,31.04,4,5,0
891,2026-02-21 10:26:16.827297,53,30,90.28,20,1,0
892,2026-02-04 10:26:16.827297,30,14,17.98,13,5,0
893,2026-02-10 10:26:16.827297,20,7,150.58,3,4,0
894,2026-02-23 10:26:16.827297,50,17,184.43,22,2,0
895,2026-02-09 10:26:16.827297,23,44,63.21,41,5,0
896,2026-02-19 10:26:16.827297,27,20,173.08,19,7,1
897,2026-02-09 10:26:16.827297,22,36,65.52,14,8,1
898,2026-02-14 10:26:16.827297,40,9,183.05,49,0,0
899,2026-02-04 10:26:16.827297,27,38,153.25,44,2,0
900,2026-02-21 10:26:16.827297,19,48,162.93,28,2,0
901,2026-02-17 10:26:16.827297,30,57,13.42,7,7,1
902,2026-02-07 10:26:16.827297,57,22,192.93,40,0,0
903,2026-02-06 10:26:16.827297,19,54,148.07,47,4,0
904,2026-02-07 10:26:16.827297,37,53,67.9,18,2,0
905,2026-02-10 10:26:16.827297,18,53,167.58,47,1,0
906,2026-02-03 10:26:16.827297,54,2,63.49,38,7,1
907,2026-02-13 10:26:16.827297,26,24,175.82,45,2,0
908,2026-03-03 10:26:16.827297,34,8,31.39,27,6,1
909,2026-02-28 10:26:16.827297,26,11,143.7,45,0,0
910,2026-02-18 10:26:16.827297,28,13,112.73,26,5,0
911,2026-02-18 10:26:16.827297,32,17,28.34,3,2,0
912,2026-03-01 10:26:16.827297,41,8,55.96,14,7,1
913,2026-02-02 10:26:16.827297,55,21,12.36,34,5,0
914,2026-02-04 10:26:16.827297,52,18,99.07,36,1,0
915,2026-02-15 10:26:16.827297,47,30,67.24,0,5,0
916,2026-03-01 10:26:16.827297,48,18,123.69,2,6,1
917,2026-02-16 10:26:16.827297,22,46,66.48,46,4,0
918,2026-02-18 10:26:16.827297,31,47,66.98,23,2,0
919,2026-02-02 10:26:16.827297,28,31,151.21,26,3,0
920,2026-02-12 10:26:16.827297,26,38,19.15,39,3,0
921,2026-02-03 10:26:16.827297,51,32,181.55,35,5,0
922,2026-02-19 10:26:16.827297,29,11,171.93,33,9,1
923,2026-02-17 10:26:16.827297,52,45,136.88,28,0,0
924,2026-02-18 10:26:16.827297,52,25,122.71,23,3,0
925,2026-02-08 10:26:16.827297,18,33,179.54,23,9,1
926,2026-02-07 10:26:16.827297,57,38,45.21,41,3,0
927,2026-02-13 10:26:16.827297,39,41,25.0,3,9,1
928,2026-02-26 10:26:16.827297,46,8,55.51,2,0,0
929,2026-02-22 10:26:16.827297,25,11,160.97,33,8,1
930,2026-02-05 10:26:16.827297,28,22,16.59,48,3,0
931,2026-02-17 10:26:16.827297,58,51,120.73,22,6,1
932,2026-02-11 10:26:16.827297,54,24,199.13,22,2,0
933,2026-02-10 10:26:16.827297,31,41,172.58,44,9,1
934,2026-02-12 10:26:16.827297,47,17,109.07,4,2,0
935,2026-02-06 10:26:16.827297,52,12,22.09,30,7,1
936,2026-02-26 10:26:16.827297,38,57,167.96,40,7,1
937,2026-02-09 10:26:16.827297,54,46,123.81,5,0,0
938,2026-02-07 10:26:16.827297,22,32,31.84,36,9,1
939,2026-02-22 10:26:16.827297,36,15,27.83,9,1,0
940,2026-02-25 10:26:16.827297,31,16,182.83,39,7,1
941,2026-02-10 10:26:16.827297,43,54,137.15,6,0,0
942,2026-02-15 10:26:16.827297,21,22,167.56,38,7,1
943,2026-02-14 10:26:16.827297,42,28,177.01,37,7,1
944,2026-02-15 10:26:16.827297,59,20,118.64,20,1,0
945,2026-02-23 10:26:16.827297,42,33,108.31,19,3,0
946,2026-02-22 10:26:16.827297,35,10,91.78,2,5,0
947,2026-02-22 10:26:16.827297,57,40,70.22,21,8,1
948,2026-02-07 10:26:16.827297,25,32,92.57,46,7,1
949,2026-02-25 10:26:16.827297,56,50,157.04,3,7,1
950,2026-02-16 10:26:16.827297,57,33,124.37,27,6,1
951,2026-02-03 10:26:16.827297,31,2,179.58,11,8,1
952,2026-02-14 10:26:16.827297,49,33,94.24,37,1,0
953,2026-02-26 10:26:16.827297,55,33,125.35,35,2,0
954,2026-02-05 10:26:16.827297,50,41,129.95,46,9,1
955,2026-02-12 10:26:16.827297,40,13,122.42,40,7,1
956,2026-03-03 10:26:16.827297,32,30,143.5,4,5,0
957,2026-03-03 10:26:16.827297,50,33,55.11,12,9,1
958,2026-02-20 10:26:16.827297,42,13,107.35,22,8,1
959,2026-02-11 10:26:16.827297,34,52,29.8,49,9,1
960,2026-02-04 10:26:16.827297,50,26,83.06,29,3,0
961,2026-03-02 10:26:16.827297,19,22,102.66,36,7,1
962,2026-02-28 10:26:16.827297,31,39,133.92,24,9,1
963,2026-02-15 10:26:16.827297,57,2,190.6,47,2,0
964,2026-02-28 10:26:16.827297,57,38,124.12,26,2,0
965,2026-02-21 10:26:16.827297,56,39,151.28,13,7,1
966,2026-02-10 10:26:16.827297,23,26,106.19,47,4,0
967,2026-02-06 10:26:16.827297,23,46,130.48,46,2,0
968,2026-02-28 10:26:16.827297,20,58,23.48,35,9,1
969,2026-03-03 10:26:16.827297,24,50,58.33,38,0,0
970,2026-02-25 10:26:16.827297,25,15,78.75,15,2,0
971,2026-02-02 10:26:16.827297,59,34,99.77,21,8,1
972,2026-02-14 10:26:16.827297,32,42,18.67,20,4,0
973,2026-02-23 10:26:16.827297,46,55,36.6,20,9,1
974,2026-02-03 10:26:16.827297,50,44,62.59,7,1,0
975,2026-03-01 10:26:16.827297,47,49,194.59,48,6,1
976,2026-02-24 10:26:16.827297,56,40,72.96,15,1,0
977,2026-02-03 10:26:16.827297,44,11,101.59,30,3,0
978,2026-02-08 10:26:16.827297,53,3,47.26,41,6,1
979,2026-02-13 10:26:16.827297,46,59,126.05,9,3,0
980,2026-02-28 10:26:16.827297,55,6,63.33,31,6,1
981,2026-02-14 10:26:16.827297,50,9,49.33,33,6,1
982,2026-02-12 10:26:16.827297,54,6,108.15,8,0,0
983,2026-02-05 10:26:16.827297,44,9,11.05,16,5,0
984,2026-02-21 10:26:16.827297,50,39,11.46,10,8,1
985,2026-02-05 10:26:16.827297,21,31,51.62,31,1,0
986,2026-02-18 10:26:16.827297,39,32,16.98,9,2,0
987,2026-02-07 10:26:16.827297,19,41,30.52,21,9,1
988,2026-02-14 10:26:16.827297,27,50,74.38,16,4,0
989,2026-02-04 10:26:16.827297,22,12,162.49,3,8,1
990,2026-02-04 10:26:16.827297,27,8,118.69,47,3,0
991,2026-02-03 10:26:16.827297,50,8,107.41,46,0,0
992,2026-02-16 10:26:16.827297,55,50,65.76,24,3,0
993,2026-03-01 10:26:16.827297,30,28,187.03,20,5,0
994,2026-02-17 10:26:16.827297,48,20,85.43,36,4,0
995,2026-02-05 10:26:16.827297,53,47,26.55,37,0,0
996,2026-02-05 10:26:16.827297,41,59,127.24,48,3,0
997,2026-02-28 10:26:16.827297,32,7,31.63,0,5,0
998,2026-02-27 10:26:16.827297,46,11,75.59,24,9,1
999,2026-02-15 10:26:16.827297,25,20,106.41,35,9,1
1000,2026-02-25 10:26:16.827297,22,16,176.1,16,3,0
